sample_id,source,architecture,workload,N,shape,split_role
synthetic_standard_quadrant_64_00161,synthetic,standard,quadrant,64,64x64,synthetic_train
synthetic_standard_multihotspot_64_00162,synthetic,standard,multihotspot,64,64x64,synthetic_test
synthetic_standard_hotspot_64_00163,synthetic,standard,hotspot,64,64x64,synthetic_train
synthetic_standard_uniform_64_00164,synthetic,standard,uniform,64,64x64,synthetic_test
synthetic_standard_quadrant_64_00165,synthetic,standard,quadrant,64,64x64,synthetic_train
synthetic_standard_hotspot_64_00166,synthetic,standard,hotspot,64,64x64,synthetic_test
synthetic_standard_multihotspot_64_00167,synthetic,standard,multihotspot,64,64x64,synthetic_train
synthetic_standard_quadrant_64_00168,synthetic,standard,quadrant,64,64x64,synthetic_val
synthetic_standard_stripes_64_00169,synthetic,standard,stripes,64,64x64,synthetic_train
synthetic_standard_hotspot_64_00170,synthetic,standard,hotspot,64,64x64,synthetic_train
synthetic_standard_hotspot_64_00171,synthetic,standard,hotspot,64,64x64,synthetic_val
synthetic_standard_multihotspot_64_00172,synthetic,standard,multihotspot,64,64x64,synthetic_train
synthetic_standard_checkerboard_64_00173,synthetic,standard,checkerboard,64,64x64,synthetic_train
synthetic_standard_checkerboard_64_00174,synthetic,standard,checkerboard,64,64x64,synthetic_train
synthetic_standard_stripes_64_00175,synthetic,standard,stripes,64,64x64,synthetic_train
synthetic_standard_quadrant_64_00176,synthetic,standard,quadrant,64,64x64,synthetic_train
synthetic_standard_hotspot_64_00177,synthetic,standard,hotspot,64,64x64,synthetic_train
synthetic_standard_quadrant_64_00178,synthetic,standard,quadrant,64,64x64,synthetic_train
synthetic_standard_hotspot_64_00179,synthetic,standard,hotspot,64,64x64,synthetic_val
synthetic_standard_quadrant_64_00180,synthetic,standard,quadrant,64,64x64,synthetic_test
synthetic_standard_hotspot_64_00181,synthetic,standard,hotspot,64,64x64,synthetic_train
synthetic_standard_multihotspot_64_00182,synthetic,standard,multihotspot,64,64x64,synthetic_train
synthetic_standard_hotspot_64_00183,synthetic,standard,hotspot,64,64x64,synthetic_train
synthetic_standard_uniform_64_00184,synthetic,standard,uniform,64,64x64,synthetic_train
synthetic_standard_hotspot_64_00185,synthetic,standard,hotspot,64,64x64,synthetic_train
synthetic_standard_hotspot_64_00186,synthetic,standard,hotspot,64,64x64,synthetic_train
synthetic_standard_hotspot_64_00187,synthetic,standard,hotspot,64,64x64,synthetic_train
synthetic_standard_stripes_64_00188,synthetic,standard,stripes,64,64x64,synthetic_val
synthetic_standard_stripes_64_00189,synthetic,standard,stripes,64,64x64,synthetic_train
synthetic_standard_hotspot_64_00190,synthetic,standard,hotspot,64,64x64,synthetic_val
synthetic_standard_multihotspot_64_00191,synthetic,standard,multihotspot,64,64x64,synthetic_train
synthetic_standard_uniform_64_00192,synthetic,standard,uniform,64,64x64,synthetic_test
synthetic_standard_hotspot_64_00193,synthetic,standard,hotspot,64,64x64,synthetic_train
synthetic_standard_hotspot_64_00194,synthetic,standard,hotspot,64,64x64,synthetic_train
synthetic_standard_stripes_64_00195,synthetic,standard,stripes,64,64x64,synthetic_test
synthetic_standard_hotspot_64_00196,synthetic,standard,hotspot,64,64x64,synthetic_train
synthetic_standard_hotspot_64_00197,synthetic,standard,hotspot,64,64x64,synthetic_train
synthetic_standard_multihotspot_64_00198,synthetic,standard,multihotspot,64,64x64,synthetic_train
synthetic_standard_uniform_64_00199,synthetic,standard,uniform,64,64x64,synthetic_train
synthetic_systolic_wavefront_64_00000,synthetic,systolic,wavefront,64,64x64,synthetic_val
synthetic_systolic_banded_64_00001,synthetic,systolic,banded,64,64x64,synthetic_train
synthetic_systolic_wavefront_64_00002,synthetic,systolic,wavefront,64,64x64,synthetic_val
synthetic_systolic_checkerboard_64_00003,synthetic,systolic,checkerboard,64,64x64,synthetic_val
synthetic_systolic_wavefront_64_00004,synthetic,systolic,wavefront,64,64x64,synthetic_train
synthetic_systolic_checkerboard_64_00005,synthetic,systolic,checkerboard,64,64x64,synthetic_train
synthetic_systolic_uniform_64_00006,synthetic,systolic,uniform,64,64x64,synthetic_val
synthetic_systolic_wavefront_64_00007,synthetic,systolic,wavefront,64,64x64,synthetic_train
synthetic_systolic_checkerboard_64_00008,synthetic,systolic,checkerboard,64,64x64,synthetic_train
synthetic_systolic_wavefront_64_00009,synthetic,systolic,wavefront,64,64x64,synthetic_train
synthetic_systolic_checkerboard_64_00010,synthetic,systolic,checkerboard,64,64x64,synthetic_test
synthetic_systolic_checkerboard_64_00011,synthetic,systolic,checkerboard,64,64x64,synthetic_test
synthetic_systolic_uniform_64_00012,synthetic,systolic,uniform,64,64x64,synthetic_train
synthetic_systolic_checkerboard_64_00013,synthetic,systolic,checkerboard,64,64x64,synthetic_train
synthetic_systolic_hotspot_64_00014,synthetic,systolic,hotspot,64,64x64,synthetic_train
synthetic_systolic_checkerboard_64_00015,synthetic,systolic,checkerboard,64,64x64,synthetic_train
synthetic_systolic_uniform_64_00016,synthetic,systolic,uniform,64,64x64,synthetic_train
synthetic_systolic_wavefront_64_00017,synthetic,systolic,wavefront,64,64x64,synthetic_train
synthetic_systolic_wavefront_64_00018,synthetic,systolic,wavefront,64,64x64,synthetic_train
synthetic_systolic_hotspot_64_00019,synthetic,systolic,hotspot,64,64x64,synthetic_val
synthetic_systolic_banded_64_00020,synthetic,systolic,banded,64,64x64,synthetic_train
synthetic_systolic_uniform_64_00021,synthetic,systolic,uniform,64,64x64,synthetic_val
synthetic_systolic_checkerboard_64_00022,synthetic,systolic,checkerboard,64,64x64,synthetic_val
synthetic_systolic_hotspot_64_00023,synthetic,systolic,hotspot,64,64x64,synthetic_test
synthetic_systolic_uniform_64_00024,synthetic,systolic,uniform,64,64x64,synthetic_train
synthetic_systolic_wavefront_64_00025,synthetic,systolic,wavefront,64,64x64,synthetic_train
synthetic_systolic_uniform_64_00026,synthetic,systolic,uniform,64,64x64,synthetic_test
synthetic_systolic_hotspot_64_00027,synthetic,systolic,hotspot,64,64x64,synthetic_train
synthetic_systolic_uniform_64_00028,synthetic,systolic,uniform,64,64x64,synthetic_train
synthetic_systolic_hotspot_64_00029,synthetic,systolic,hotspot,64,64x64,synthetic_train
synthetic_systolic_checkerboard_64_00030,synthetic,systolic,checkerboard,64,64x64,synthetic_val
synthetic_systolic_wavefront_64_00031,synthetic,systolic,wavefront,64,64x64,synthetic_train
synthetic_systolic_checkerboard_64_00032,synthetic,systolic,checkerboard,64,64x64,synthetic_train
synthetic_systolic_hotspot_64_00033,synthetic,systolic,hotspot,64,64x64,synthetic_test
synthetic_systolic_hotspot_64_00034,synthetic,systolic,hotspot,64,64x64,synthetic_train
synthetic_systolic_hotspot_64_00035,synthetic,systolic,hotspot,64,64x64,synthetic_train
synthetic_systolic_wavefront_64_00036,synthetic,systolic,wavefront,64,64x64,synthetic_train
synthetic_systolic_banded_64_00037,synthetic,systolic,banded,64,64x64,synthetic_train
synthetic_systolic_banded_64_00038,synthetic,systolic,banded,64,64x64,synthetic_train
synthetic_systolic_uniform_64_00039,synthetic,systolic,uniform,64,64x64,synthetic_val
synthetic_systolic_hotspot_64_00040,synthetic,systolic,hotspot,64,64x64,synthetic_train
synthetic_systolic_uniform_64_00041,synthetic,systolic,uniform,64,64x64,synthetic_train
synthetic_systolic_wavefront_64_00042,synthetic,systolic,wavefront,64,64x64,synthetic_test
synthetic_systolic_uniform_64_00043,synthetic,systolic,uniform,64,64x64,synthetic_val
synthetic_systolic_checkerboard_64_00044,synthetic,systolic,checkerboard,64,64x64,synthetic_train
synthetic_systolic_uniform_64_00045,synthetic,systolic,uniform,64,64x64,synthetic_train
synthetic_systolic_checkerboard_64_00046,synthetic,systolic,checkerboard,64,64x64,synthetic_train
synthetic_systolic_hotspot_64_00047,synthetic,systolic,hotspot,64,64x64,synthetic_test
synthetic_systolic_hotspot_64_00048,synthetic,systolic,hotspot,64,64x64,synthetic_train
synthetic_systolic_checkerboard_64_00049,synthetic,systolic,checkerboard,64,64x64,synthetic_val
synthetic_systolic_banded_64_00050,synthetic,systolic,banded,64,64x64,synthetic_train
synthetic_systolic_wavefront_64_00051,synthetic,systolic,wavefront,64,64x64,synthetic_test
synthetic_systolic_wavefront_64_00052,synthetic,systolic,wavefront,64,64x64,synthetic_train
synthetic_systolic_uniform_64_00053,synthetic,systolic,uniform,64,64x64,synthetic_train
synthetic_systolic_uniform_64_00054,synthetic,systolic,uniform,64,64x64,synthetic_train
synthetic_systolic_wavefront_64_00055,synthetic,systolic,wavefront,64,64x64,synthetic_train
synthetic_systolic_banded_64_00056,synthetic,systolic,banded,64,64x64,synthetic_train
synthetic_systolic_banded_64_00057,synthetic,systolic,banded,64,64x64,synthetic_test
synthetic_systolic_wavefront_64_00058,synthetic,systolic,wavefront,64,64x64,synthetic_train
synthetic_systolic_banded_64_00059,synthetic,systolic,banded,64,64x64,synthetic_test
synthetic_systolic_banded_64_00060,synthetic,systolic,banded,64,64x64,synthetic_train
synthetic_systolic_uniform_64_00061,synthetic,systolic,uniform,64,64x64,synthetic_test
synthetic_systolic_hotspot_64_00062,synthetic,systolic,hotspot,64,64x64,synthetic_train
synthetic_systolic_uniform_64_00063,synthetic,systolic,uniform,64,64x64,synthetic_val
synthetic_systolic_hotspot_64_00064,synthetic,systolic,hotspot,64,64x64,synthetic_train
synthetic_systolic_hotspot_64_00065,synthetic,systolic,hotspot,64,64x64,synthetic_train
synthetic_systolic_checkerboard_64_00066,synthetic,systolic,checkerboard,64,64x64,synthetic_val
synthetic_systolic_checkerboard_64_00067,synthetic,systolic,checkerboard,64,64x64,synthetic_train
synthetic_systolic_checkerboard_64_00068,synthetic,systolic,checkerboard,64,64x64,synthetic_train
synthetic_systolic_wavefront_64_00069,synthetic,systolic,wavefront,64,64x64,synthetic_train
synthetic_systolic_hotspot_64_00070,synthetic,systolic,hotspot,64,64x64,synthetic_val
synthetic_systolic_hotspot_64_00071,synthetic,systolic,hotspot,64,64x64,synthetic_val
synthetic_systolic_banded_64_00072,synthetic,systolic,banded,64,64x64,synthetic_val
synthetic_systolic_wavefront_64_00073,synthetic,systolic,wavefront,64,64x64,synthetic_train
synthetic_systolic_wavefront_64_00074,synthetic,systolic,wavefront,64,64x64,synthetic_val
synthetic_systolic_banded_64_00075,synthetic,systolic,banded,64,64x64,synthetic_train
synthetic_systolic_hotspot_64_00076,synthetic,systolic,hotspot,64,64x64,synthetic_val
synthetic_systolic_checkerboard_64_00077,synthetic,systolic,checkerboard,64,64x64,synthetic_train
synthetic_systolic_banded_64_00078,synthetic,systolic,banded,64,64x64,synthetic_val
synthetic_systolic_uniform_64_00079,synthetic,systolic,uniform,64,64x64,synthetic_train
synthetic_systolic_hotspot_64_00080,synthetic,systolic,hotspot,64,64x64,synthetic_train
synthetic_systolic_checkerboard_64_00081,synthetic,systolic,checkerboard,64,64x64,synthetic_test
synthetic_systolic_uniform_64_00082,synthetic,systolic,uniform,64,64x64,synthetic_train
synthetic_systolic_hotspot_64_00083,synthetic,systolic,hotspot,64,64x64,synthetic_train
synthetic_systolic_uniform_64_00084,synthetic,systolic,uniform,64,64x64,synthetic_train
synthetic_systolic_checkerboard_64_00085,synthetic,systolic,checkerboard,64,64x64,synthetic_train
synthetic_systolic_banded_64_00086,synthetic,systolic,banded,64,64x64,synthetic_train
synthetic_systolic_hotspot_64_00087,synthetic,systolic,hotspot,64,64x64,synthetic_test
synthetic_systolic_wavefront_64_00088,synthetic,systolic,wavefront,64,64x64,synthetic_train
synthetic_systolic_wavefront_64_00089,synthetic,systolic,wavefront,64,64x64,synthetic_train
synthetic_systolic_checkerboard_64_00090,synthetic,systolic,checkerboard,64,64x64,synthetic_train
synthetic_systolic_wavefront_64_00091,synthetic,systolic,wavefront,64,64x64,synthetic_val
synthetic_systolic_hotspot_64_00092,synthetic,systolic,hotspot,64,64x64,synthetic_test
synthetic_systolic_wavefront_64_00093,synthetic,systolic,wavefront,64,64x64,synthetic_train
synthetic_systolic_checkerboard_64_00094,synthetic,systolic,checkerboard,64,64x64,synthetic_train
synthetic_systolic_hotspot_64_00095,synthetic,systolic,hotspot,64,64x64,synthetic_test
synthetic_systolic_checkerboard_64_00096,synthetic,systolic,checkerboard,64,64x64,synthetic_train
synthetic_systolic_uniform_64_00097,synthetic,systolic,uniform,64,64x64,synthetic_train
synthetic_systolic_checkerboard_64_00098,synthetic,systolic,checkerboard,64,64x64,synthetic_train
synthetic_systolic_checkerboard_64_00099,synthetic,systolic,checkerboard,64,64x64,synthetic_train
synthetic_systolic_checkerboard_64_00100,synthetic,systolic,checkerboard,64,64x64,synthetic_train
synthetic_systolic_uniform_64_00101,synthetic,systolic,uniform,64,64x64,synthetic_train
synthetic_systolic_hotspot_64_00102,synthetic,systolic,hotspot,64,64x64,synthetic_train
synthetic_systolic_checkerboard_64_00103,synthetic,systolic,checkerboard,64,64x64,synthetic_train
synthetic_systolic_hotspot_64_00104,synthetic,systolic,hotspot,64,64x64,synthetic_val
synthetic_systolic_banded_64_00105,synthetic,systolic,banded,64,64x64,synthetic_train
synthetic_systolic_wavefront_64_00106,synthetic,systolic,wavefront,64,64x64,synthetic_train
synthetic_systolic_uniform_64_00107,synthetic,systolic,uniform,64,64x64,synthetic_test
synthetic_systolic_hotspot_64_00108,synthetic,systolic,hotspot,64,64x64,synthetic_train
synthetic_systolic_uniform_64_00109,synthetic,systolic,uniform,64,64x64,synthetic_train
synthetic_systolic_checkerboard_64_00110,synthetic,systolic,checkerboard,64,64x64,synthetic_train
synthetic_systolic_wavefront_64_00111,synthetic,systolic,wavefront,64,64x64,synthetic_train
synthetic_systolic_uniform_64_00112,synthetic,systolic,uniform,64,64x64,synthetic_train
synthetic_systolic_hotspot_64_00113,synthetic,systolic,hotspot,64,64x64,synthetic_val
synthetic_systolic_banded_64_00114,synthetic,systolic,banded,64,64x64,synthetic_train
synthetic_systolic_checkerboard_64_00115,synthetic,systolic,checkerboard,64,64x64,synthetic_test
synthetic_systolic_checkerboard_64_00116,synthetic,systolic,checkerboard,64,64x64,synthetic_train
synthetic_systolic_hotspot_64_00117,synthetic,systolic,hotspot,64,64x64,synthetic_train
synthetic_systolic_banded_64_00118,synthetic,systolic,banded,64,64x64,synthetic_test
synthetic_systolic_checkerboard_64_00119,synthetic,systolic,checkerboard,64,64x64,synthetic_train
synthetic_systolic_banded_64_00120,synthetic,systolic,banded,64,64x64,synthetic_train
synthetic_systolic_wavefront_64_00121,synthetic,systolic,wavefront,64,64x64,synthetic_test
synthetic_systolic_hotspot_64_00122,synthetic,systolic,hotspot,64,64x64,synthetic_train
synthetic_systolic_uniform_64_00123,synthetic,systolic,uniform,64,64x64,synthetic_test
synthetic_systolic_hotspot_64_00124,synthetic,systolic,hotspot,64,64x64,synthetic_train
synthetic_systolic_banded_64_00125,synthetic,systolic,banded,64,64x64,synthetic_train
synthetic_systolic_checkerboard_64_00126,synthetic,systolic,checkerboard,64,64x64,synthetic_val
synthetic_systolic_uniform_64_00127,synthetic,systolic,uniform,64,64x64,synthetic_train
synthetic_systolic_wavefront_64_00128,synthetic,systolic,wavefront,64,64x64,synthetic_train
synthetic_systolic_checkerboard_64_00129,synthetic,systolic,checkerboard,64,64x64,synthetic_train
synthetic_systolic_checkerboard_64_00130,synthetic,systolic,checkerboard,64,64x64,synthetic_train
synthetic_systolic_banded_64_00131,synthetic,systolic,banded,64,64x64,synthetic_train
synthetic_systolic_banded_64_00132,synthetic,systolic,banded,64,64x64,synthetic_val
synthetic_systolic_hotspot_64_00133,synthetic,systolic,hotspot,64,64x64,synthetic_train
synthetic_systolic_hotspot_64_00134,synthetic,systolic,hotspot,64,64x64,synthetic_train
synthetic_systolic_checkerboard_64_00135,synthetic,systolic,checkerboard,64,64x64,synthetic_train
synthetic_systolic_uniform_64_00136,synthetic,systolic,uniform,64,64x64,synthetic_train
synthetic_systolic_checkerboard_64_00137,synthetic,systolic,checkerboard,64,64x64,synthetic_train
synthetic_systolic_banded_64_00138,synthetic,systolic,banded,64,64x64,synthetic_train
synthetic_systolic_wavefront_64_00139,synthetic,systolic,wavefront,64,64x64,synthetic_test
synthetic_systolic_checkerboard_64_00140,synthetic,systolic,checkerboard,64,64x64,synthetic_train
synthetic_systolic_wavefront_64_00141,synthetic,systolic,wavefront,64,64x64,synthetic_test
synthetic_systolic_hotspot_64_00142,synthetic,systolic,hotspot,64,64x64,synthetic_test
synthetic_systolic_banded_64_00143,synthetic,systolic,banded,64,64x64,synthetic_train
synthetic_systolic_checkerboard_64_00144,synthetic,systolic,checkerboard,64,64x64,synthetic_train
synthetic_systolic_banded_64_00145,synthetic,systolic,banded,64,64x64,synthetic_train
